DOI,title,year,journal,openalex_id,landing_url,oa_url,oa_status,fulltext_url,fulltext_found,candidate_score,status,LOI_numeric_evidence,TG_numeric_evidence,table_candidates,abstract_excerpt,supplementary_links,supplementary_content_found,harvest_cycle,harvest_run
10.32710/tekstilvekonfeksiyon.675352,A study on coating with nanoclay on the production of flame retardant cotton fabrics,2020,TEKSTİL VE KONFEKSİYON,https://openalex.org/W3110780689,https://doi.org/10.32710/tekstilvekonfeksiyon.675352,https://doi.org/10.32710/tekstilvekonfeksiyon.675352,bronze,,False,8,metadata_only,[],[],[],"In this study, flame retardant properties of 100% cotton fabrics were tried to be improved by using commercial nanoclay (Cloisite 20A) which is a clay based montmorillonite. Flame retardancy and thermal decomposition behavior of the samples were characterized by the vertical burning test, limiting oxygen index (LOI), and thermogravimetric analysis (TGA). The surface morphology of untreated and treated fabric was examined using a scanning electron microscope (SEM). Fourier-transform infrared spectroscopy (FTIR) analysis was carried out for Cloisite 20A, untreated and coated fabrics. The results of the tests showed that the coating treatment even at low nanoclay concentration is enough to have a considerable flame retardant effect. This result was attributed to the barrier effect of the nano",[],False,1,10
10.5121/msej.2018.5101,Flammability Characteristics of Chemical Treated Woven Hemp Fabric,2018,Advances in Materials Science and Engineering An International Journal (MSEJ),https://openalex.org/W2795605666,https://doi.org/10.5121/msej.2018.5101,https://doi.org/10.5121/msej.2018.5101,diamond,,False,8,metadata_only,[],[],[],"Woven hemp fabric was treated with sodium hydroxide, commercial flame retardant chemical, and combination of both to increase its fire-retardant properties.Treatments of fire-retardant changed the properties of woven hemp fabric such as increased its fabric shrinkage and density of fibres which ranges from 0.67 to 5% and 1.43 to 1.53 g/cm 3 respectively.After the treatment, the fire retardancy of the fabric increased tremendously which was observed by the burning, thermogravimetry and limiting oxygen index tests.Some of the samples were not burnt when exposed to flame source and the burning rate needed to be measured under exaggeration of flame at longer time.The limiting oxygen index value increased from 18.6 to 51 after the treatments which explained the scenario happened in the burning ",[],False,1,11
10.1186/s44147-026-01054-y,Advances in the thermal properties of Nomex honeycomb composites,2026,Journal of Engineering and Applied Science,https://openalex.org/W7162688171,https://doi.org/10.1186/s44147-026-01054-y,https://doi.org/10.1186/s44147-026-01054-y,diamond,,False,7,metadata_only,[],"[""ion profile, with phenolic resin degradation occurring between 350 and 450 °C and aramid fiber breakdown between 450 and 600 °C. This results in char residues of 25–35%, which act as protective fire barriers. Cone calorimeter evaluations corroborate adherence to rigorous fire safety standards, including FAR 25.853, b""]",[],"Abstract Nomex honeycomb composites are being used more frequently in aerospace, transportation, and defense applications due to their exceptional thermal performance, mechanical strength, and low density. This review comprehensively evaluates the most recent developments in the thermal properties of Nomex honeycomb composites, with a particular focus on their fire performance, thermal stability, and effective thermal conductivity. The effective thermal conductivity (k_eff) of Nomex honeycomb cores typically ranges from 0.03 to 0.06 W/mK, as revealed by a thorough examination of the published literature. This value is primarily determined by the density of the core, the thickness of the wall, the distribution of resin, and the geometry of the cells. The range of near-insulation values to a",,,,
10.21203/rs.3.rs-702994/v1,Superamphiphobic and Flame-Resistant Cotton Fabrics for Protective Clothing,2021,Research Square,https://openalex.org/W4230101830,https://doi.org/10.21203/rs.3.rs-702994/v1,https://doi.org/10.21203/rs.3.rs-702994/v1,green,,False,7,metadata_only,"[""d self-cleaning. The resulting SFC exhibited superamphiphobicity and flame retardancy with water contact angle of 161°, oil contact angle of 158° and LOI of 30%. After UV irradiation, mechanical damage, 180° oven heating and ultrasonic washing, it still maintains excellent hydrophobicity without loss of flame""]",[],[],"Abstract Superamphiphobic and flame-retardant finishing of cotton fabric can significantly improve its protective properties to expand its applications, such as protective clothing. However, creating such materials is still a challenging issue. Herein, we present a facile strategy to fabricate superamphiphobic and flame-retardant cotton fabric (SFC) via step-by-step dip-coating and spraying technology. Ammonium polyphosphate (APP) endows cotton fabric excellent flame retardancy. The robust coating formed by the polymerization product of ethyl 2-cyanoacrylate (ECA) and 1 H ,1 H ,2 H ,2 H - perfluorooctyl trichlorosilane (FOCS) can not only protect APP from being damaged, but also trap air to form ""air plastron"", which makes SFC have excellent antifouling, chemical repellence and self-cleani",,,,
10.1002/adma.202310023,Robust and Flame‐Retardant Zylon Aerogel Fibers for Wearable Thermal Insulation and Sensing in Harsh Environment,2023,Advanced Materials,https://openalex.org/W4389123672,https://doi.org/10.1002/adma.202310023,https://doi.org/10.1002/adma.202310023,bronze,,False,7,metadata_only,"[""uced crosslinking process. As a proof‐of‐concept, Zylon aerogel fibers that exhibited robust thermal stability (up to 650 °C), high flame retardancy (limiting oxygen index of 54.2%), and extreme chemical resistance are designed and synthesized. These fibers possess high porosity (98.6%), high breaking strength (8.6 MPa), and low""]",[],[],"Abstract The exceptional lightweight, highly porous, and insulating properties of aerogel fibers make them ideal for thermal insulation. However, current aerogel fibers face limitations due to their low resistance to harsh environments and a lack of intelligent responses. Herein, a universal strategy for creating polymer aerogel fibers using crosslinked nanofiber building blocks is proposed. This approach combines controlled proton absorption gelation spinning with a heat‐induced crosslinking process. As a proof‐of‐concept, Zylon aerogel fibers that exhibited robust thermal stability (up to 650 °C), high flame retardancy (limiting oxygen index of 54.2%), and extreme chemical resistance are designed and synthesized. These fibers possess high porosity (98.6%), high breaking strength (8.6 MPa",,,,
10.1016/j.apsadv.2021.100202,Chitosan-metal oxide nanoparticle hybrids in developing bi-functional polyamide 66 textiles with enhanced flame retardancy and wettability,2021,Applied Surface Science Advances,https://openalex.org/W4205274332,https://doi.org/10.1016/j.apsadv.2021.100202,https://doi.org/10.1016/j.apsadv.2021.100202,gold,,False,7,metadata_only,"[""iO2 and SiO2 in the presence of chitosan (CS) in a simple dip-coating technique. The application of TiO2 and SiO2 nanoparticles with CS escalated the limiting oxygen index (LOI) value up to 23.5% along with a significant reduction in the peak heat release rate (pHRR) by 31%. In line, an enhanced level of wettability was achieved as a much lowe""]",[],[],"Polyamide textiles with multi-functional properties have received a huge attention in the technical textile field due to their excellent physical properties; however, their easy ignition and relatively hydrophobic nature quench their potential application. Thus, in this work, bi-functional polyamide 66 (PA66) textiles with improved flame retardant and wettability properties were developed using metal-oxide nanoparticles, namely TiO2 and SiO2 in the presence of chitosan (CS) in a simple dip-coating technique. The application of TiO2 and SiO2 nanoparticles with CS escalated the limiting oxygen index (LOI) value up to 23.5% along with a significant reduction in the peak heat release rate (pHRR) by 31%. In line, an enhanced level of wettability was achieved as a much lowered water contact angl",[],False,1,4
10.1002/vnl.22060,Synergistic flame retardant modification of bio‐based nylon 56 by graphitic carbon nitride and melamine cyanurate,2023,Journal of Vinyl and Additive Technology,https://openalex.org/W4387940379,https://doi.org/10.1002/vnl.22060,https://doi.org/10.1002/vnl.22060,bronze,,False,7,metadata_only,"[""CA compared to conventional MCA, resulting in a more uniform dispersion in the PA56 matrix. Additionally, PA56/CNMCA achieved a UL94 V‐0 rating and a limiting oxygen index (LOI) value of 30.1%. Notably, compared to pure PA56, PA56/CNMCA30 exhibited the most promising synergistic effect, leading to a separate reduction of 45.45% in the total""]",[],[],"Abstract To address the flammability drawbacks of nylon 56 and expand the application range of bio‐based nylon 56, melamine cyanurate (MCA) was employed through self‐assembly in a solvent with graphitic carbon nitride surface treatment. Modified MCA (CNMCA)composition and morphology were investigated. CNMCA created with surface treatment and polyamide 56 (PA56) prepared with unmodified MCA had their flame retardant functions and mechanical properties investigated and compared. x‐ray diffraction (XRD) and Fourier transform infrared (FT‐IR) spectroscopy confirmed the successful microencapsulation of g‐C 3 N 4 on the MCA surface. Further characterization of the unmodified MCA and CNMCA was performed using scanning electron microscopy (SEM). The SEM images revealed a significant reduction in t",,,,
10.1016/j.polymertesting.2022.107595,Sustainable modification of polyamide 6 fabric by Maillard reaction product for mitigating fire hazards and molten-dripping,2022,Polymer Testing,https://openalex.org/W4224238092,https://doi.org/10.1016/j.polymertesting.2022.107595,https://doi.org/10.1016/j.polymertesting.2022.107595,gold,,False,7,metadata_only,"[""y, flame retardancy and washing durability, FR mechanism and physical properties of MRP-modified PA6 fabric. The modified PA6 fabric possessed a high LOI of 31.6% and a low damaged length of 11.3 cm without dripping action. The smoke emission was also reduced by 38.2% after MRP modification, although the Carame""]",[],[],"Developing durable and sustainable flame retardant (FR) polyamide 6 (PA6) fabric is of great interest. Herein, an eco-friendly Maillard reaction product (MRP) was developed by carbonyl-amino condensation between glucose and thiourea. Then, the functional PA6 fabric was developed through an exhaustion process. We further explored the anti-dripping ability, flame retardancy and washing durability, FR mechanism and physical properties of MRP-modified PA6 fabric. The modified PA6 fabric possessed a high LOI of 31.6% and a low damaged length of 11.3 cm without dripping action. The smoke emission was also reduced by 38.2% after MRP modification, although the Caramel skeleton exerted a scaffold effect with PA6. The MRP macromolecule inhibited PA6 flammability through gas-phase FR mechanism. In ad",,,,
10.1021/acsaenm.3c00570,Boron Improved High Limiting Oxygen Index Polyelectrolyte Treatment for Cotton,2023,ACS Applied Engineering Materials,https://openalex.org/W4388532625,https://doi.org/10.1021/acsaenm.3c00570,https://doi.org/10.1021/acsaenm.3c00570,hybrid,,False,7,metadata_only,"[""release and fire growth capacity of 72 and 88%, respectively. Moreover, cotton remains self-extinguishing in highly oxygenated environments, having a limiting oxygen index of 35.5%. This layer-by-layer assembled coating operates via an intumescent mechanism that is aided by the formation of borate esters cross-linking the char s""]",[],[],"The flammability of cotton fabric poses a risk of injury and death, specifically in aerospace applications, where oxygen concentrations are higher than typical atmospheric conditions. In an effort to reduce its flammability in high-oxygen environments, cotton was treated with a 12-bilayer coating consisting of poly(allylamine hydrochloride) (PAH), poly(sodium phosphate) (PSP), and ammonium pentaborate tetrahydrate (APB). With a formulation of 6.5% PAH/8% PSP+5% APB, cotton is rendered self-extinguishing, exhibiting a reduction in peak heat release and fire growth capacity of 72 and 88%, respectively. Moreover, cotton remains self-extinguishing in highly oxygenated environments, having a limiting oxygen index of 35.5%. This layer-by-layer assembled coating operates via an intumescent mechan",,,,
10.1002/app.70241,"Preparation and Characterization of Zinc Phosphinate Flame Retardant Masterbatch on Polyester Fibers' Thermal, Rheological, Physical and Mechanical Properties",2025,Journal of Applied Polymer Science,https://openalex.org/W7117072798,https://doi.org/10.1002/app.70241,https://doi.org/10.1002/app.70241,bronze,,False,7,metadata_only,"[""strated enhanced char formation and reduced heat release, with residual carbon content rising from 5.7% in neat PET to 10.7% in the 7% FR sample. The limiting oxygen index (LOI) increased from 20.5% to 24.5%, and vertical burning tests confirmed a UL‐94 V‐2 rating with significantly reduced melt dripping. Mechanical testing showed that fibers mai""]",[],[],"ABSTRACT A novel, industry‐oriented strategy was developed to enhance flame retardancy in polyester fibers through a zinc phosphinate‐based masterbatch. The masterbatch was prepared via twin‐screw extrusion using 20 wt% Exolit OP950 and high‐viscosity bottle‐grade PET granules, selected to mitigate molecular degradation and preserve rheological integrity during melt‐spinning. It was subsequently incorporated into virgin fiber‐grade PET at 3%, 5%, and 7 wt% concentrations to produce flame‐retardant fibers. Rheological evaluations revealed pronounced shear‐thinning behavior and increased elasticity with higher flame retardant (FR) loading, indicating improved melt strength and viscoelastic stability. Thermal analyses demonstrated enhanced char formation and reduced heat release, with residua",[],False,1,8
10.1002/adfm.202425093,"A Facile Strategy Based on Ionic Liquids to Modulate the Antibacterial, Flame‐Retardant, and Sensing Properties of Cotton Fabrics",2025,Advanced Functional Materials,https://openalex.org/W4407798471,https://doi.org/10.1002/adfm.202425093,https://doi.org/10.1002/adfm.202425093,bronze,,False,7,metadata_only,"[""ed ionic liquid (IL). The resulting CF‐PIL (where P refers to poly) shows high bacteriostatic reduction rates (BR > 99%), excellent flame retardancy (LOI = 28.1%), together with high sensitivity and quick responsiveness. The CF‐PIL exhibits unparalleled reliability even after 50 washing cycles. The CF‐PIL‐base""]",[],[],"Abstract Surface treatment of textiles causes a significant amount of environmental pollution and endowing traditional fabrics with multiple functions through facile methods remains challenging. Here a simple strategy is proposed involving the copolymerization of methacrylic acid (MA) functionalized cotton fabric (CF) with vinyl‐functionalized ionic liquid (IL). The resulting CF‐PIL (where P refers to poly) shows high bacteriostatic reduction rates (BR > 99%), excellent flame retardancy (LOI = 28.1%), together with high sensitivity and quick responsiveness. The CF‐PIL exhibits unparalleled reliability even after 50 washing cycles. The CF‐PIL‐based fabric also captures signals from mechanical stimuli, humidity, and temperature. This allows the CF‐PIL material to act as a sensor for physiolo",[],False,1,7
10.7731/kifse.2015.29.2.025,Na3PO4 Flame Retardant Treatment on Lyocell Fiber for Thermal Stability and Anti-oxidation Properties,2015,Fire science and engineering,https://openalex.org/W2339170400,https://doi.org/10.7731/kifse.2015.29.2.025,https://doi.org/10.7731/kifse.2015.29.2.025,bronze,,False,7,metadata_only,"[""hrough experimental results of thermal stability and anti-oxidation. The integral procedural decomposition temperature (IPDT), limiting oxygen index (LOI) and activation energy ( $E_a$ ) increased 30, 160% respectively via flame retardant treatment. It is noted that thermal stability and anti-oxidation improved based on char and carbon layer formation b""]",[],[],"라이오셀 섬유의 열 안정성과 내산화성을 향상시키기 위하여 $Na_3PO_4$ 수용액으로 내염화 처리를 실시하였다. 다양한 공정조건으로 라이오셀 섬유를 내염화 처리한 후 열 안정성과 내산화성을 측정 및 분석하고 그에 따른 메커니즘을 고찰하였다. 내염화 처리된 라이오셀 섬유의 적분 열분해 온도(integral procedural decomposition temperature, IPDT)와 활성화 에너지(activation energy, $E_a$ )값은 각각 약 30, 160%로 향상된 것을 알 수 있었다. 이는 $Na_3PO_4$ 가 연소 시 에스테르화 반응, 탈수소화 반응 및 C-C 결합의 분해반응으로 char 형성을 촉진하여 섬유 표면에 보호층을 형성하여, 고분자 수지 내부로 산소와 열 공급을 물리적으로 차단하여 열 안정성과 내산화성이 향상된 것으로 판단된다. 이러한 결과를 바탕으로, $Na_3PO_4$ 수용액을 이용하여 열 안정성과 내산화성이 향상된 라이오셀을 제조하였고, 내염화 처리공정의 최적화된 인자 및 메커니즘을 고찰하였다. The improved thermal stability and anti-oxidation properties of lyocell fiber were studied based on flame retardant treatment by using $Na_3PO_4$ solution. The optimized conditions of flame retardant treatment were studied on various concentrations of $Na_3PO_4$ and the",[],False,1,5
10.48130/emst-0025-0024,Bio-based L-lysine phosphate/dicyandiamide/silica sol composite system for highly efficient green flame retardancy of cotton fabrics,2025,Emergency Management Science and Technology,https://openalex.org/W7117675002,https://doi.org/10.48130/emst-0025-0024,https://doi.org/10.48130/emst-0025-0024,diamond,,False,7,metadata_only,"[""exhibits optimal flame retardancy, with a significantly increased initial pyrolysis temperature and a residual carbon content as high as 53.37%. Its limiting oxygen index (34.3%) improved by 86.41% compared to the original cotton fabric (18.4%), achieving a non-combustible level. Its pHRR (32.04 kW/m2), THR (4.95 MJ/m2), and""]",[],[],"To address the flammability of cotton fabrics, an innovative flame-retardant system based on synergistic action between amino acid-derived bio-based flame retardants and silica sol has been developed. Using L-lysine and urea as nitrogen sources, and phosphoric acid as an acid source, a biomass flame retardant—the L-lysine-phosphoric acid-urea complex (LPU)—was successfully synthesized. This complex was then combined with dicyandiamide (DCD) to form the LPU/DCD solution. Through impregnation-drying, SiO2 sol and LPU/DCD solution were sequentially applied to the cotton fabric surface, constructing an integrated coating of phosphorus, nitrogen, and silicon elements. The composite flame-retardant solution was coated onto the cotton fabric surface using the impregnation-drying method. Functiona",[],False,1,5
10.1002/vnl.70083,Electrochemically Exfoliated Graphene Synergized With MPP / ADP for In Situ Polymerized Flame‐Retardant PA6 Composites,2026,Journal of Vinyl and Additive Technology,https://openalex.org/W7128814915,https://doi.org/10.1002/vnl.70083,https://doi.org/10.1002/vnl.70083,bronze,,False,7,metadata_only,"[""ptimized formulations exhibit significant flame‐retardant enhancement. Specifically, the GR/MPP/ADP/PA6‐012 and GR/MPP/ADP/PA6‐75 composites achieved limiting oxygen index (LOI) values of 35% and 29%, respectively, and both passed the vertical burning test and achieved V‐0 rating, without any dripping. In cone calorimetry, the GR/MPP/ADP/P""]",[],[],"ABSTRACT Polyamide 6 (PA6) is inherently flammable and prone to severe melt‐dripping, which severely restricts its application in aerospace, rail transit, and public safety sectors. To address this, we developed a complementary flame‐retardant system by incorporating electrochemically exfoliated graphene (GR), melamine polyphosphate (MPP), and aluminum diethylphosphinate (ADP) into PA6 via in situ polymerization. The thermal stability and interactions among the three components were thoroughly investigated. The results indicate that the optimized formulations exhibit significant flame‐retardant enhancement. Specifically, the GR/MPP/ADP/PA6‐012 and GR/MPP/ADP/PA6‐75 composites achieved limiting oxygen index (LOI) values of 35% and 29%, respectively, and both passed the vertical burning test",[],False,1,12
